4.187190,5.463259,8.652141
3.179403,5.444614,8.773144
2.172373,5.423983,8.862376
1.168417,5.410261,8.912318
0.165778,5.395923,8.944310
-0.845476,5.373454,8.925156
-1.849282,5.357279,8.874588
-2.857874,5.346707,8.793661
-3.865598,5.340434,8.680539
-4.879388,5.331917,8.557345
-5.895082,5.323188,8.380970
-6.918806,5.321663,8.174950
-7.932612,5.317341,7.922210
-8.952838,5.308183,7.653861
-9.973221,5.301459,7.360142
9.283239,4.571218,7.670638
8.266094,4.542351,7.974621
7.244812,4.517696,8.255498
6.223153,4.496027,8.478342
5.211939,4.472643,8.687131
4.198098,4.451454,8.842089
3.186581,4.432837,8.937924
2.182448,4.414526,9.042889
1.181423,4.402158,9.107208
0.180705,4.386767,9.129084
-0.828575,4.369418,9.112937
-1.831457,4.352513,9.061907
-2.838303,4.341099,8.984934
-3.856210,4.332609,8.859530
-4.864150,4.321949,8.724712
-5.873574,4.314313,8.560322
-6.896754,4.310092,8.341239
-7.916978,4.301953,8.115550
-8.931581,4.296306,7.829670
-9.945428,4.284533,7.522887
9.289399,3.548045,7.817725
8.270790,3.529115,8.127685
7.251082,3.509522,8.399257
6.231187,3.485013,8.626811
5.217431,3.462004,8.830684
4.204936,3.441660,8.976657
3.196884,3.426447,9.102869
2.200023,3.408796,9.201309
1.196094,3.395101,9.248558
0.191482,3.381746,9.259510
-0.817709,3.364308,9.233817
-1.818936,3.350002,9.181820
-2.828232,3.336163,9.128771
-3.832310,3.328553,9.016987
-4.845373,3.317031,8.866979
-5.858437,3.308105,8.696349
-6.878452,3.299756,8.493943
-7.895781,3.292306,8.244936
-8.914580,3.280874,7.986969
-9.926160,3.275107,7.665846
9.298709,2.541133,7.921434
8.282586,2.525163,8.222962
7.262382,2.498616,8.487431
6.243088,2.478821,8.739935
5.232456,2.457477,8.925216
4.219905,2.439377,9.087715
3.211233,2.424775,9.206906
2.211786,2.405525,9.298521
1.211837,2.393659,9.349889
0.210087,2.383598,9.357721
-0.796822,2.362732,9.365568
-1.800573,2.354587,9.298413
-2.805483,2.341562,9.227388
-3.813144,2.324768,9.114569
-4.827616,2.317350,8.977173
-5.841664,2.304589,8.797951
-6.860440,2.298682,8.606454
-7.877009,2.289204,8.345735
-8.897038,2.277115,8.091186
-9.903152,2.261326,7.781526
9.304332,1.533726,7.988396
8.292180,1.517866,8.291290
7.269526,1.495551,8.549203
6.253621,1.471922,8.794234
5.239232,1.454283,8.989833
4.230152,1.438562,9.166178
3.223809,1.422340,9.274858
2.228829,1.404266,9.374680
1.223896,1.394296,9.415907
0.221747,1.382360,9.426137
-0.785624,1.365158,9.413614
-1.784586,1.353887,9.377439
-2.788223,1.341976,9.272369
-3.797693,1.326164,9.182033
-4.810677,1.312801,9.023792
-5.823493,1.300824,8.855558
-6.842365,1.292937,8.658658
-7.859305,1.278915,8.428635
-8.875568,1.271158,8.152694
-9.888252,1.257277,7.840076
9.316737,0.528555,8.012268
8.303361,0.517118,8.330316
7.281267,0.496993,8.584484
6.261960,0.478641,8.819556
5.249772,0.455493,9.028122
4.242506,0.440009,9.192780
3.234833,0.428412,9.301971
2.237781,0.409650,9.388223
1.235193,0.395902,9.447973
0.237385,0.386724,9.469513
-0.769268,0.370346,9.449564
-1.772294,0.354217,9.402753
-2.779729,0.342952,9.317870
-3.784397,0.325858,9.215894
-4.797873,0.309384,9.074027
-5.808887,0.298369,8.900670
-6.828172,0.287567,8.707761
-7.843844,0.273675,8.449629
-8.862221,0.259219,8.181858
-9.870922,0.245090,7.869006
9.322360,-0.481447,8.007701
8.300476,-0.495009,8.318149
7.283070,-0.506608,8.585914
6.269849,-0.529851,8.826561
5.255263,-0.544903,9.019002
4.247671,-0.562947,9.164516
3.244347,-0.573129,9.296268
2.243554,-0.592884,9.374003
1.242899,-0.600840,9.438966
0.242427,-0.611390,9.457266
-0.764972,-0.630230,9.442320
-1.764801,-0.648510,9.389039
-2.769184,-0.661238,9.296409
-3.777288,-0.676288,9.196838
-4.787925,-0.687114,9.054520
-5.800778,-0.700102,8.899868
-6.822178,-0.719541,8.685833
-7.840876,-0.736702,8.462963
-8.856301,-0.748653,8.182895
-9.867697,-0.763487,7.882233
9.342374,-1.490840,7.967291
8.315253,-1.501721,8.267034
7.299443,-1.513395,8.538459
6.277625,-1.526494,8.763827
5.270452,-1.539217,8.958283
4.262519,-1.559196,9.125275
3.259743,-1.564114,9.241438
2.259824,-1.582399,9.333804
1.257547,-1.597409,9.378264
0.255433,-1.609604,9.404682
-0.750646,-1.627272,9.392663
-1.749070,-1.642071,9.330864
-2.753217,-1.663148,9.267894
-3.764777,-1.676580,9.152621
-4.775421,-1.690521,9.024840
-5.789618,-1.707615,8.853818
-6.809372,-1.721663,8.641697
-7.826178,-1.741040,8.410292
-8.844043,-1.752432,8.129913
-9.857362,-1.770223,7.847878
9.355249,-2.497027,7.880026
8.331900,-2.503663,8.186788
7.312251,-2.513722,8.435199
6.289951,-2.524464,8.686247
5.280639,-2.538555,8.875784
4.276816,-2.547009,9.040479
3.270975,-2.558897,9.165509
2.273652,-2.577011,9.248574
1.273606,-2.586807,9.302286
0.271474,-2.602068,9.320151
-0.737293,-2.622341,9.308422
-1.739179,-2.634466,9.257211
-2.742450,-2.653539,9.185888
-3.752218,-2.673731,9.070159
-4.765867,-2.691525,8.942167
-5.779168,-2.707526,8.781145
-6.796946,-2.723391,8.584841
-7.812317,-2.742428,8.344142
-8.831269,-2.762728,8.069608
-9.848786,-2.776174,7.772569
9.371193,-3.498059,7.746345
8.347282,-3.501535,8.059172
7.328184,-3.512449,8.330445
6.307445,-3.514223,8.558634
5.296745,-3.524503,8.752390
4.291818,-3.538404,8.906624
3.289868,-3.544809,9.036783
2.286646,-3.564084,9.126699
1.284697,-3.573799,9.188794
0.285257,-3.590642,9.208971
-0.725153,-3.611090,9.193705
-1.728763,-3.624591,9.150998
-2.738960,-3.645403,9.069796
-3.742777,-3.661273,8.958715
-4.756246,-3.680308,8.836392
-5.767750,-3.701629,8.672368
-6.788301,-3.724610,8.453113
-7.806199,-3.739413,8.235161
-8.822030,-3.758330,7.962635
-9.838521,-3.781888,7.671461
9.389207,-4.504587,7.592549
8.364855,-4.501806,7.885665
7.346280,-4.510142,8.166736
6.322493,-4.514572,8.418739
5.312223,-4.520042,8.581982
4.303350,-4.533287,8.759775
3.300199,-4.539988,8.875607
2.299713,-4.554159,8.955566
1.293740,-4.570416,9.036780
0.295707,-4.584201,9.047345
-0.714320,-4.608549,9.028686
-1.717522,-4.623585,8.982311
-2.723223,-4.638222,8.919608
-3.734269,-4.658902,8.808504
-4.744513,-4.681551,8.678633
-5.758391,-4.704359,8.523124
-6.781343,-4.721659,8.318025
-7.797769,-4.745265,8.078402
-8.817140,-4.766997,7.821033
-9.828025,-4.789715,7.519515
9.413714,-5.512005,7.373466
8.389526,-5.507037,7.689427
7.366808,-5.512525,7.977818
6.342548,-5.517822,8.194997
5.327469,-5.522562,8.391241
4.321456,-5.529109,8.555222
3.313028,-5.535024,8.672108
2.313950,-5.555593,8.786979
1.310316,-5.563916,8.824150
0.307962,-5.578219,8.863227
-0.701131,-5.599097,8.836519
-1.707894,-5.621870,8.794999
-2.716502,-5.633991,8.714803
-3.725927,-5.658694,8.642790
-4.738049,-5.679264,8.493594
-5.750061,-5.707654,8.336517
-6.771304,-5.724457,8.127992
-7.790275,-5.750800,7.901791
-8.808228,-5.772371,7.641181
-9.829578,-5.798233,7.350522
9.431033,-6.520309,7.145689
8.407355,-6.515404,7.448446
7.382797,-6.513113,7.718418
6.363226,-6.516184,7.961141
5.342695,-6.523514,8.153537
4.335315,-6.532450,8.335248
3.329142,-6.536656,8.458100
2.324217,-6.551052,8.537266
1.322224,-6.560787,8.613483
0.318387,-6.576685,8.648486
-0.690807,-6.595677,8.627353
-1.698629,-6.618442,8.575936
-2.708252,-6.635787,8.506808
-3.723840,-6.662575,8.420277
-4.735460,-6.686210,8.303892
-5.746642,-6.710233,8.123812
-6.769931,-6.730789,7.915025
-7.788061,-6.754457,7.690998
-8.799442,-6.778132,7.408586
-9.834462,-6.805319,7.158790
9.456768,-7.533692,6.861378
8.431319,-7.524781,7.181343
7.406521,-7.528171,7.462769
6.385003,-7.526470,7.699921
5.361519,-7.533870,7.896605
4.350928,-7.534645,8.040976
3.344168,-7.540248,8.167528
2.336040,-7.552141,8.284330
1.332710,-7.564286,8.328442
0.326852,-7.580808,8.365281
-0.684133,-7.603859,8.353689
-1.696682,-7.621945,8.329089
-2.702708,-7.642379,8.249270
-3.720239,-7.668681,8.156185
-4.730899,-7.693697,8.034606
-5.744204,-7.721955,7.886106
-6.765189,-7.741136,7.670632
-7.787375,-7.771871,7.449956
-8.805204,-7.792943,7.169429
-9.824254,-7.829761,6.887531
9.478346,-8.550493,6.549822
8.447807,-8.543340,6.872667
7.430302,-8.542290,7.145521
6.403693,-8.537177,7.380800
5.379262,-8.537770,7.567671
4.366578,-8.545808,7.757057
3.357173,-8.550586,7.871465
2.350442,-8.557847,7.961051
1.343922,-8.573037,8.032293
0.339852,-8.585092,8.059172
-0.673853,-8.608346,8.057333
-1.687814,-8.628754,8.018818
-2.697250,-8.651964,7.962350
-3.712959,-8.681090,7.880227
-4.727613,-8.705820,7.750905
-5.744169,-8.734836,7.588713
-6.766136,-8.760733,7.404117
-7.783798,-8.783979,7.153519
-8.803284,-8.810058,6.893116
-9.837337,-8.851766,6.619353
9.497535,-9.563538,6.188261
8.475883,-9.550663,6.527536
7.450552,-9.545898,6.805580
6.426638,-9.551875,7.056728
5.404686,-9.542997,7.242029
4.385435,-9.548436,7.408200
3.371536,-9.549752,7.528676
2.363525,-9.564343,7.639099
1.355611,-9.577158,7.698981
0.347655,-9.588091,7.728636
-0.665784,-9.610297,7.727647
-1.677806,-9.633868,7.691980
-2.693236,-9.653293,7.621811
-3.709301,-9.683403,7.548967
-4.721354,-9.712490,7.432979
-5.740223,-9.743195,7.273424
-6.762086,-9.777774,7.105915
-7.781148,-9.796151,6.830195
-8.810093,-9.830903,6.577778
-9.844188,-9.869099,6.305080
